id,level,skill_id,specialization_id
7623,3,3237,52
7624,1,3246,52
7625,2,3299,52
7626,1,3300,52
7627,3,3331,52
7628,1,3344,52
7629,2,3355,52
7630,1,3358,52
7631,2,3365,52
7632,4,3437,52
7633,8,3447,52
7634,38,3467,52
7635,3,3476,52
7636,2,3502,52
7637,1,3508,52
7638,1,3533,52
7639,1,3537,52
7640,1,3546,52
7641,1,3559,52
7642,1,3562,52
7643,1,3577,52
7644,1,3588,52
7645,2,3609,52
7646,5,3643,52
7647,1,3652,52
7648,1,3670,52
7649,1,3698,52
7650,2,3708,52
7651,1,3712,52
7652,1,3729,52
7653,3,3767,52
7654,13,3773,52
7655,1,3781,52
7656,1,3791,52
7657,1,3799,52
7658,2,3809,52
7659,4,3837,52
7660,1,3848,52
7661,1,3897,52
7662,1,3901,52
7663,1,3905,52
7664,1,3930,52
7665,1,3944,52
7666,1,3949,52
7667,1,3958,52
7668,1,3973,52
7669,2,3984,52
7670,1,3998,52
7671,1,4013,52
7672,1,4030,52
7673,14,4048,52
7674,1,4059,52
7675,11,4062,52
7676,1,4098,52
7677,1,4108,52
7678,1,4127,52
7679,5,4145,52
7680,17,4152,52
7681,3,4182,52
7682,1,4229,52
7683,23,4230,52
7684,6,4246,52
7685,1,4249,52
7686,21,4271,52
7687,1,4275,52
7688,1,4339,52
7689,1,4340,52
7690,13,4347,52
7691,2,4357,52
7692,1,4370,52
7693,2,4372,52
7694,5,4387,52
7695,2,4425,52
7696,10,4442,52
7697,6,4446,52
7698,1,4449,52
7699,1,4452,52
7700,12,4453,52
7701,1,4455,52
7702,1,4457,52
7703,6,4458,52
7704,13,4475,52
7705,9,4477,52
7706,1,4536,52
7707,1,4541,52
7708,1,4544,52
7709,2,4550,52
7710,3,4566,52
7711,1,4592,52
7712,1,4594,52
7713,1,4617,52
7714,1,4623,52
7715,1,4636,52
7716,6,4670,52
7717,5,4676,52
7718,2,4692,52
7719,1,4719,52
7720,1,1005,53
7721,1,1542,53
7722,1,2215,53
7723,1,2919,53
7724,1,2992,53
7725,1,3115,53
7726,1,3641,53
7727,1,4171,53
7728,1,4193,53
7729,1,4343,53
7730,1,107,54
7731,1,129,54
7732,1,178,54
7733,1,257,54
7734,1,308,54
7735,1,515,54
7736,1,537,54
7737,1,761,54
7738,1,1014,54
7739,1,1513,54
7740,1,1547,54
7741,1,1918,54
7742,1,2238,54
7743,1,2377,54
7744,1,2387,54
7745,1,2480,54
7746,1,2708,54
7747,1,2757,54
7748,1,2860,54
7749,1,2870,54
7750,1,2873,54
7751,1,2905,54
7752,3,2938,54
7753,1,3239,54
7754,1,3326,54
7755,2,3592,54
7756,4,3698,54
7757,2,3714,54
7758,3,3798,54
7759,1,3803,54
7760,1,3843,54
7761,2,4041,54
7762,1,4094,54
7763,2,81,55
7764,1,97,55
7765,1,117,55
7766,1,529,55
7767,1,537,55
7768,1,564,55
7769,1,665,55
7770,1,778,55
7771,1,849,55
7772,1,1135,55
7773,1,1311,55
7774,1,1359,55
7775,1,1383,55
7776,1,1457,55
7777,1,1490,55
7778,1,1648,55
7779,2,1861,55
7780,1,1925,55
7781,1,2068,55
7782,1,2117,55
7783,1,2244,55
7784,1,2364,55
7785,1,2507,55
7786,1,2569,55
7787,1,2634,55
7788,1,2681,55
7789,2,2867,55
7790,1,3138,55
7791,1,3154,55
7792,2,3176,55
7793,1,3437,55
7794,1,3467,55
7795,1,3537,55
7796,1,3573,55
7797,1,3598,55
7798,1,4002,55
7799,1,4145,55
7800,1,4347,55
7801,1,4357,55
7802,1,4371,55
7803,1,4400,55
7804,1,266,56
7805,1,284,56
7806,1,308,56
7807,1,483,56
7808,1,771,56
7809,1,1200,56
7810,1,1996,56
7811,1,2855,56
7812,1,3216,56
7813,1,3309,56
7814,1,4162,56
7815,1,4357,56
7816,1,4479,56
7817,1,7,57
7818,2,14,57
7819,1,29,57
7820,1,41,57
7821,1,62,57
7822,4,81,57
7823,1,86,57
7824,1,91,57
7825,1,103,57
7826,1,117,57
7827,1,136,57
7828,2,137,57
7829,1,238,57
7830,1,239,57
7831,1,273,57
7832,1,279,57
7833,1,284,57
7834,1,310,57
7835,1,386,57
7836,1,523,57
7837,1,610,57
7838,1,665,57
7839,1,753,57
7840,1,760,57
7841,1,778,57
7842,1,857,57
7843,2,891,57
7844,1,1005,57
7845,2,1135,57
7846,1,1142,57
7847,1,1196,57
7848,2,1311,57
7849,1,1460,57
7850,1,1562,57
7851,1,1600,57
7852,1,1609,57
7853,1,1730,57
7854,1,1754,57
7855,1,1778,57
7856,1,1915,57
7857,1,2083,57
7858,1,2114,57
7859,1,2165,57
7860,1,2263,57
7861,2,2458,57
7862,2,2507,57
7863,1,2570,57
7864,1,2624,57
7865,1,2637,57
7866,1,2639,57
7867,1,2655,57
7868,1,2695,57
7869,1,2710,57
7870,1,2817,57
7871,1,2848,57
7872,3,2863,57
7873,1,3036,57
7874,1,3060,57
7875,1,3211,57
7876,1,3248,57
7877,1,3365,57
7878,1,3424,57
7879,1,3573,57
7880,1,3596,57
7881,1,3694,57
7882,1,3829,57
7883,1,3837,57
7884,1,3858,57
7885,1,3873,57
7886,1,3931,57
7887,1,4002,57
7888,2,4062,57
7889,1,4082,57
7890,1,4230,57
7891,1,4258,57
7892,1,4309,57
7893,1,4347,57
7894,1,4366,57
7895,1,4442,57
7896,1,4444,57
7897,1,4477,57
7898,1,4603,57
7899,1,4619,57
7900,1,3754,58
7901,1,67,59
7902,1,114,59
7903,1,130,59
7904,1,190,59
7905,1,259,59
7906,1,267,59
7907,1,270,59
7908,1,279,59
7909,2,308,59
7910,1,310,59
7911,1,336,59
7912,1,380,59
7913,1,515,59
7914,1,915,59
7915,1,1042,59
7916,1,1197,59
7917,1,1209,59
7918,1,1379,59
7919,2,1415,59
7920,1,1483,59
7921,1,1547,59
7922,2,1564,59
7923,1,1594,59
7924,1,1609,59
7925,2,1751,59
7926,1,2025,59
7927,1,2026,59
7928,1,2244,59
7929,1,2263,59
7930,1,2291,59
7931,1,2322,59
7932,1,2364,59
7933,3,2449,59
7934,3,2469,59
7935,1,2470,59
7936,1,2495,59
7937,2,2587,59
7938,1,2821,59
7939,2,2859,59
7940,10,2863,59
7941,1,2882,59
7942,1,3048,59
7943,2,3060,59
7944,1,3154,59
7945,1,3176,59
7946,1,3437,59
7947,4,3467,59
7948,1,3476,59
7949,1,3578,59
7950,1,3708,59
7951,1,3719,59
7952,1,3735,59
7953,1,3966,59
7954,1,4008,59
7955,1,4048,59
7956,1,4152,59
7957,1,4240,59
7958,1,4246,59
7959,1,4442,59
7960,1,4446,59
7961,1,4475,59
7962,1,4476,59
7963,1,4627,59
7964,3,14,60
7965,1,36,60
7966,1,97,60
7967,2,103,60
7968,1,127,60
7969,1,134,60
7970,1,142,60
7971,1,238,60
7972,1,241,60
7973,1,257,60
7974,1,270,60
7975,3,279,60
7976,1,284,60
7977,1,305,60
7978,1,308,60
7979,1,311,60
7980,1,316,60
7981,2,383,60
7982,1,385,60
7983,1,515,60
7984,1,529,60
7985,1,559,60
7986,1,578,60
7987,1,587,60
7988,1,602,60
7989,1,606,60
7990,3,619,60
7991,1,642,60
7992,1,662,60
7993,1,665,60
7994,1,691,60
7995,1,754,60
7996,1,765,60
7997,1,841,60
7998,1,990,60
7999,1,1042,60
8000,1,1050,60
8001,1,1136,60
8002,1,1146,60
8003,1,1197,60
8004,1,1251,60
8005,1,1400,60
8006,1,1483,60
8007,1,1490,60
8008,1,1542,60
8009,1,1564,60
8010,1,1571,60
8011,1,1602,60
8012,1,1751,60
8013,1,1775,60
8014,1,1812,60
8015,1,1891,60
8016,1,1919,60
8017,1,1955,60
8018,1,2072,60
8019,1,2073,60
8020,1,2094,60
8021,2,2113,60
8022,2,2117,60
8023,1,2215,60
8024,1,2240,60
8025,4,2244,60
8026,1,2265,60
8027,1,2272,60
8028,1,2291,60
8029,1,2324,60
8030,1,2364,60
8031,1,2434,60
8032,1,2469,60
8033,1,2484,60
8034,3,2496,60
8035,1,2507,60
8036,1,2512,60
8037,1,2579,60
8038,1,2681,60
8039,1,2754,60
8040,4,2863,60
8041,2,2894,60
8042,1,2905,60
8043,1,2966,60
8044,1,2978,60
8045,1,2990,60
8046,1,2997,60
8047,2,3010,60
8048,1,3060,60
8049,1,3087,60
8050,1,3093,60
8051,1,3102,60
8052,1,3111,60
8053,1,3126,60
8054,1,3176,60
8055,1,3186,60
8056,1,3246,60
8057,1,3276,60
8058,1,3328,60
8059,1,3339,60
8060,1,3344,60
8061,1,3355,60
8062,1,3396,60
8063,1,3437,60
8064,1,3440,60
8065,1,3447,60
8066,1,3456,60
8067,1,3457,60
8068,2,3467,60
8069,1,3502,60
8070,1,3509,60
8071,1,3516,60
8072,1,3546,60
8073,1,3573,60
8074,1,3609,60
8075,1,3629,60
8076,1,3708,60
8077,1,3773,60
8078,1,3799,60
8079,2,3837,60
8080,1,3845,60
8081,1,3901,60
8082,1,3908,60
8083,1,3950,60
8084,1,3966,60
8085,1,4007,60
8086,1,4024,60
8087,3,4048,60
8088,1,4091,60
8089,2,4145,60
8090,1,4147,60
8091,1,4148,60
8092,2,4152,60
8093,1,4159,60
8094,1,4171,60
8095,3,4230,60
8096,1,4271,60
8097,1,4343,60
8098,1,4347,60
8099,1,4379,60
8100,1,4389,60
8101,1,4435,60
8102,1,4446,60
8103,1,4452,60
8104,1,4453,60
8105,2,4457,60
8106,1,4479,60
8107,1,4532,60
8108,1,4558,60
8109,1,4627,60
8110,1,4670,60
8111,1,4678,60
8112,1,4704,60
8113,4,7,61
8114,1,10,61
8115,28,14,61
8116,2,24,61
8117,7,29,61
8118,3,31,61
8119,2,36,61
8120,1,37,61
8121,1,41,61
8122,2,62,61
8123,3,65,61
8124,6,72,61
8125,1,81,61
8126,2,82,61
8127,1,86,61
8128,1,89,61
8129,1,97,61
8130,1,101,61
8131,2,103,61
8132,1,106,61
8133,2,114,61
8134,3,134,61
8135,1,137,61
8136,4,138,61
8137,3,190,61
8138,2,200,61
8139,1,201,61
8140,1,206,61
8141,1,241,61
8142,6,253,61
8143,2,255,61
8144,3,257,61
8145,8,266,61
8146,2,267,61
8147,1,268,61
8148,2,269,61
8149,2,270,61
8150,1,271,61
8151,2,274,61
8152,1,276,61
8153,15,279,61
8154,9,284,61
8155,1,291,61
8156,1,292,61
8157,16,305,61
8158,11,308,61
8159,10,310,61
8160,7,316,61
8161,1,325,61
8162,9,327,61
8163,2,335,61
8164,14,336,61
8165,1,337,61
8166,1,363,61
8167,1,370,61
8168,1,385,61
8169,1,386,61
8170,1,405,61
8171,1,422,61
8172,1,429,61
8173,2,433,61
8174,1,436,61
8175,1,445,61
8176,1,457,61
8177,1,458,61
8178,1,472,61
8179,1,493,61
8180,2,503,61
8181,13,515,61
8182,1,529,61
8183,1,530,61
8184,1,533,61
8185,9,537,61
8186,1,545,61
8187,4,552,61
8188,1,559,61
8189,1,569,61
8190,1,575,61
8191,4,578,61
8192,1,579,61
8193,5,589,61
8194,1,600,61
8195,3,606,61
8196,2,613,61
8197,1,614,61
8198,5,615,61
8199,1,617,61
8200,1,619,61
8201,1,637,61
8202,1,642,61
8203,1,662,61
8204,1,665,61
8205,2,666,61
8206,3,689,61
8207,2,691,61
8208,1,708,61
8209,1,718,61
8210,1,736,61
8211,1,752,61
8212,1,753,61
8213,4,754,61
8214,6,756,61
8215,3,778,61
8216,9,783,61
8217,1,792,61
8218,1,809,61
8219,1,821,61
8220,1,824,61
8221,1,825,61
8222,1,833,61
8223,1,857,61
8224,2,861,61
8225,1,864,61
8226,3,869,61
8227,1,891,61
8228,1,899,61
8229,1,906,61
8230,1,912,61
8231,1,928,61
8232,1,937,61
8233,3,950,61
8234,3,952,61
8235,1,968,61
8236,1,977,61
8237,1,983,61
8238,1,1009,61
8239,1,1013,61
8240,2,1020,61
8241,1,1023,61
8242,2,1042,61
8243,1,1044,61
8244,1,1053,61
8245,3,1054,61
8246,1,1067,61
8247,1,1080,61
8248,1,1081,61
8249,3,1082,61
8250,2,1087,61
8251,6,1090,61
8252,1,1091,61
8253,1,1097,61
8254,1,1101,61
8255,3,1108,61
8256,1,1109,61
8257,1,1119,61
8258,12,1135,61
8259,1,1147,61
8260,1,1161,61
8261,1,1182,61
8262,1,1192,61
8263,1,1193,61
8264,3,1194,61
8265,2,1197,61
8266,1,1198,61
8267,1,1200,61
8268,1,1206,61
8269,1,1218,61
8270,1,1227,61
8271,1,1230,61
8272,1,1231,61
8273,1,1232,61
8274,1,1236,61
8275,1,1258,61
8276,1,1270,61
8277,1,1279,61
8278,1,1291,61
8279,1,1305,61
8280,1,1311,61
8281,1,1333,61
8282,2,1338,61
8283,1,1343,61
8284,2,1352,61
8285,2,1360,61
8286,1,1361,61
8287,1,1367,61
8288,2,1368,61
8289,1,1381,61
8290,1,1389,61
8291,1,1396,61
8292,3,1400,61
8293,1,1401,61
8294,1,1404,61
8295,1,1413,61
8296,1,1415,61
8297,1,1418,61
8298,1,1422,61
8299,1,1433,61
8300,1,1464,61
8301,1,1469,61
8302,2,1483,61
8303,2,1485,61
8304,18,1490,61
8305,1,1492,61
8306,1,1501,61
8307,1,1502,61
8308,1,1516,61
8309,1,1519,61
8310,1,1522,61
8311,1,1547,61
8312,1,1548,61
8313,3,1564,61
8314,1,1571,61
8315,1,1575,61
8316,1,1583,61
8317,1,1592,61
8318,4,1595,61
8319,2,1609,61
8320,1,1612,61
8321,1,1661,61
8322,1,1665,61
8323,1,1668,61
8324,1,1669,61
8325,1,1674,61
8326,3,1685,61
8327,1,1705,61
8328,2,1708,61
8329,1,1713,61
8330,1,1714,61
8331,1,1740,61
8332,2,1742,61
8333,1,1749,61
8334,7,1751,61
8335,1,1758,61
8336,1,1768,61
8337,1,1780,61
8338,1,1785,61
8339,2,1802,61
8340,2,1803,61
8341,2,1805,61
8342,7,1812,61
8343,2,1820,61
8344,1,1821,61
8345,2,1823,61
8346,1,1844,61
8347,1,1850,61
8348,1,1853,61
8349,1,1861,61
8350,1,1864,61
8351,9,1891,61
8352,1,1894,61
8353,1,1901,61
8354,1,1905,61
8355,1,1916,61
8356,1,1920,61
8357,2,1923,61
8358,1,1924,61
8359,1,1925,61
8360,1,1928,61
8361,5,1959,61
8362,1,1972,61
8363,1,1985,61
8364,3,1993,61
8365,1,1998,61
8366,2,2004,61
8367,7,2022,61
8368,9,2025,61
8369,1,2039,61
8370,1,2041,61
8371,1,2048,61
8372,1,2050,61
8373,1,2053,61
8374,3,2055,61
8375,1,2059,61
8376,3,2066,61
8377,1,2067,61
8378,1,2068,61
8379,3,2072,61
8380,1,2073,61
8381,1,2080,61
8382,1,2091,61
8383,1,2112,61
8384,2,2113,61
8385,1,2117,61
8386,1,2152,61
8387,1,2160,61
8388,3,2176,61
8389,1,2184,61
8390,1,2191,61
8391,1,2195,61
8392,2,2202,61
8393,1,2204,61
8394,1,2224,61
8395,1,2228,61
8396,2,2233,61
8397,1,2237,61
8398,5,2238,61
8399,3,2240,61
8400,7,2244,61
8401,1,2248,61
8402,1,2256,61
8403,5,2263,61
8404,2,2272,61
8405,2,2291,61
8406,1,2292,61
8407,1,2321,61
8408,6,2322,61
8409,2,2324,61
8410,1,2325,61
8411,1,2326,61
8412,1,2329,61
8413,2,2357,61
8414,3,2364,61
8415,1,2365,61
8416,1,2367,61
8417,1,2371,61
8418,1,2372,61
8419,1,2396,61
8420,1,2406,61
8421,1,2409,61
8422,1,2417,61
8423,1,2429,61
8424,5,2434,61
8425,1,2444,61
8426,1,2449,61
8427,1,2452,61
8428,1,2454,61
8429,5,2469,61
8430,9,2470,61
8431,1,2474,61
8432,1,2484,61
8433,1,2487,61
8434,1,2491,61
8435,1,2493,61
8436,6,2496,61
8437,1,2499,61
8438,8,2507,61
8439,1,2508,61
8440,1,2512,61
8441,1,2514,61
8442,1,2520,61
8443,5,2525,61
8444,1,2528,61
8445,1,2529,61
8446,3,2538,61
8447,1,2540,61
8448,1,2552,61
8449,2,2553,61
8450,1,2557,61
8451,1,2562,61
8452,3,2565,61
8453,2,2577,61
8454,1,2584,61
8455,1,2587,61
8456,2,2590,61
8457,1,2599,61
8458,1,2604,61
8459,2,2606,61
8460,2,2617,61
8461,1,2623,61
8462,2,2624,61
8463,3,2634,61
8464,2,2639,61
8465,1,2651,61
8466,1,2654,61
8467,3,2655,61
8468,1,2662,61
8469,2,2685,61
8470,1,2693,61
8471,1,2695,61
8472,1,2697,61
8473,2,2710,61
8474,1,2712,61
8475,1,2714,61
8476,2,2726,61
8477,2,2741,61
8478,1,2743,61
8479,1,2745,61
8480,1,2746,61
8481,1,2762,61
8482,1,2770,61
8483,1,2771,61
8484,1,2772,61
8485,4,2774,61
8486,1,2775,61
8487,1,2788,61
8488,1,2804,61
8489,2,2813,61
8490,1,2815,61
8491,4,2817,61
8492,3,2841,61
8493,6,2859,61
8494,19,2863,61
8495,1,2865,61
8496,2,2868,61
8497,1,2870,61
8498,2,2874,61
8499,3,2880,61
8500,1,2888,61
8501,4,2894,61
8502,1,2895,61
8503,1,2898,61
8504,1,2904,61
8505,4,2905,61
8506,1,2906,61
8507,1,2912,61
8508,3,2919,61
8509,1,2924,61
8510,1,2938,61
8511,3,2946,61
8512,2,2947,61
8513,3,2950,61
8514,1,2973,61
8515,1,2976,61
8516,1,2978,61
8517,1,2981,61
8518,1,2984,61
8519,11,2997,61
8520,1,2999,61
8521,1,3006,61
8522,8,3010,61
8523,2,3025,61
8524,1,3053,61
8525,5,3060,61
8526,1,3061,61
8527,1,3071,61
8528,1,3073,61
8529,1,3087,61
8530,1,3098,61
8531,1,3103,61
8532,1,3104,61
8533,1,3111,61
8534,1,3114,61
8535,3,3115,61
8536,3,3117,61
8537,1,3121,61
8538,10,3126,61
8539,1,3138,61
8540,5,3139,61
8541,1,3143,61
8542,1,3154,61
8543,1,3155,61
8544,2,3168,61
8545,2,3170,61
8546,1,3174,61
8547,10,3176,61
8548,4,3179,61
8549,1,3209,61
8550,2,3234,61
8551,5,3246,61
8552,1,3251,61
8553,1,3253,61
8554,1,3262,61
8555,2,3265,61
8556,1,3270,61
8557,1,3287,61
8558,2,3289,61
8559,1,3291,61
8560,1,3305,61
8561,1,3328,61
8562,1,3331,61
8563,1,3336,61
8564,4,3339,61
8565,1,3343,61
8566,2,3344,61
8567,1,3346,61
8568,3,3348,61
8569,1,3349,61
8570,1,3350,61
8571,1,3354,61
8572,4,3355,61
8573,1,3361,61
8574,5,3365,61
8575,1,3371,61
8576,1,3376,61
8577,1,3384,61
8578,6,3389,61
8579,1,3401,61
8580,1,3402,61
8581,1,3410,61
8582,1,3418,61
8583,1,3427,61
8584,1,3436,61
8585,10,3437,61
8586,7,3440,61
8587,1,3443,61
8588,1,3446,61
8589,5,3447,61
8590,1,3456,61
8591,1,3457,61
8592,1,3461,61
8593,1,3464,61
8594,18,3467,61
8595,1,3477,61
8596,1,3479,61
8597,2,3480,61
8598,1,3499,61
8599,2,3500,61
8600,1,3502,61
8601,1,3509,61
8602,1,3514,61
8603,1,3519,61
8604,4,3533,61
8605,2,3537,61
8606,1,3550,61
8607,2,3552,61
8608,1,3553,61
8609,1,3565,61
8610,5,3573,61
8611,1,3574,61
8612,2,3598,61
8613,2,3609,61
8614,1,3614,61
8615,1,3640,61
8616,1,3643,61
8617,2,3647,61
8618,1,3658,61
8619,1,3662,61
8620,1,3665,61
8621,1,3671,61
8622,1,3683,61
8623,1,3684,61
8624,1,3708,61
8625,1,3712,61
8626,1,3723,61
8627,1,3726,61
8628,1,3739,61
8629,1,3745,61
8630,2,3764,61
8631,1,3767,61
8632,1,3769,61
8633,5,3771,61
8634,4,3773,61
8635,3,3781,61
8636,1,3788,61
8637,1,3791,61
8638,1,3797,61
8639,1,3798,61
8640,3,3799,61
8641,1,3811,61
8642,12,3837,61
8643,1,3840,61
8644,1,3841,61
8645,1,3854,61
8646,1,3892,61
8647,3,3894,61
8648,1,3896,61
8649,2,3897,61
8650,1,3901,61
8651,4,3905,61
8652,3,3906,61
8653,1,3912,61
8654,1,3923,61
8655,2,3928,61
8656,1,3930,61
8657,1,3932,61
8658,3,3948,61
8659,1,3949,61
8660,1,3951,61
8661,1,3979,61
8662,1,3981,61
8663,1,3982,61
8664,2,3984,61
8665,1,3991,61
8666,1,3995,61
8667,6,4000,61
8668,1,4002,61
8669,3,4007,61
8670,1,4013,61
8671,1,4020,61
8672,1,4024,61
8673,1,4037,61
8674,1,4039,61
8675,7,4048,61
8676,1,4050,61
8677,1,4059,61
8678,1,4063,61
8679,2,4081,61
8680,1,4085,61
8681,4,4091,61
8682,1,4096,61
8683,4,4102,61
8684,1,4108,61
8685,1,4122,61
8686,2,4124,61
8687,3,4145,61
8688,2,4148,61
8689,6,4152,61
8690,1,4155,61
8691,5,4162,61
8692,1,4178,61
8693,1,4180,61
8694,2,4192,61
8695,2,4193,61
8696,1,4202,61
8697,1,4205,61
8698,1,4210,61
8699,1,4216,61
8700,1,4230,61
8701,1,4243,61
8702,1,4255,61
8703,1,4271,61
8704,1,4279,61
8705,1,4280,61
8706,2,4289,61
8707,1,4290,61
8708,1,4304,61
8709,1,4310,61
8710,2,4315,61
8711,1,4318,61
8712,1,4331,61
8713,2,4339,61
8714,2,4343,61
8715,6,4347,61
8716,2,4352,61
8717,1,4356,61
8718,7,4357,61
8719,1,4368,61
8720,2,4369,61
8721,2,4370,61
8722,1,4376,61
8723,1,4377,61
8724,1,4379,61
8725,1,4387,61
8726,2,4390,61
8727,2,4395,61
8728,1,4407,61
8729,3,4425,61
8730,1,4437,61
8731,1,4442,61
8732,7,4446,61
8733,4,4452,61
8734,9,4453,61
8735,1,4457,61
8736,2,4464,61
8737,1,4468,61
8738,1,4469,61
8739,1,4472,61
8740,12,4475,61
8741,3,4477,61
8742,4,4479,61
8743,1,4484,61
8744,1,4490,61
8745,1,4504,61
8746,1,4507,61
8747,1,4528,61
8748,10,4532,61
8749,1,4534,61
8750,1,4536,61
8751,1,4544,61
8752,1,4557,61
8753,1,4567,61
8754,1,4583,61
8755,1,4627,61
8756,6,4633,61
8757,1,4634,61
8758,1,4640,61
8759,1,4651,61
8760,1,4666,61
8761,6,4670,61
8762,1,4687,61
8763,1,4690,61
8764,2,4692,61
8765,1,4718,61
8766,1,4721,61
8767,2,14,62
8768,1,114,62
8769,1,119,62
8770,2,138,62
8771,2,176,62
8772,3,201,62
8773,1,206,62
8774,1,247,62
8775,1,253,62
8776,2,255,62
8777,2,262,62
8778,17,266,62
8779,5,281,62
8780,1,292,62
8781,3,305,62
8782,2,327,62
8783,5,336,62
8784,1,367,62
8785,1,378,62
8786,1,379,62
8787,3,453,62
8788,1,457,62
8789,1,471,62
8790,2,481,62
8791,2,515,62
8792,2,537,62
8793,1,539,62
8794,1,598,62
8795,1,625,62
8796,2,638,62
8797,1,651,62
8798,1,657,62
8799,1,665,62
8800,2,673,62
8801,6,684,62
8802,2,731,62
8803,1,736,62
8804,1,756,62
8805,1,773,62
8806,1,799,62
8807,2,824,62
8808,1,841,62
8809,1,899,62
8810,4,910,62
8811,1,924,62
8812,2,936,62
8813,2,1035,62
8814,1,1041,62
8815,1,1054,62
8816,1,1061,62
8817,7,1073,62
8818,1,1096,62
8819,3,1103,62
8820,3,1135,62
8821,1,1172,62
8822,1,1197,62
8823,1,1231,62
8824,1,1251,62
8825,5,1262,62
8826,2,1305,62
8827,1,1314,62
8828,2,1320,62
8829,2,1323,62
8830,1,1338,62
8831,1,1354,62
8832,2,1372,62
8833,1,1385,62
8834,7,1396,62
8835,1,1416,62
8836,1,1435,62
8837,1,1483,62
8838,1,1486,62
8839,1,1490,62
8840,6,1499,62
8841,1,1545,62
8842,1,1555,62
8843,1,1563,62
8844,1,1585,62
8845,1,1643,62
8846,1,1644,62
8847,4,1654,62
8848,1,1679,62
8849,1,1716,62
8850,1,1729,62
8851,1,1734,62
8852,1,1737,62
8853,1,1758,62
8854,1,1760,62
8855,1,1823,62
8856,1,1835,62
8857,1,1925,62
8858,1,1976,62
8859,7,2001,62
8860,1,2051,62
8861,1,2066,62
8862,1,2112,62
8863,1,2113,62
8864,1,2117,62
8865,2,2185,62
8866,1,2191,62
8867,1,2240,62
8868,1,2252,62
8869,1,2256,62
8870,1,2265,62
8871,1,2291,62
8872,1,2303,62
8873,1,2313,62
8874,1,2360,62
8875,1,2376,62
8876,1,2449,62
8877,2,2464,62
8878,1,2469,62
8879,1,2470,62
8880,1,2473,62
8881,6,2499,62
8882,1,2501,62
8883,1,2507,62
8884,1,2528,62
8885,1,2538,62
8886,3,2634,62
8887,1,2650,62
8888,1,2662,62
8889,1,2699,62
8890,1,2729,62
8891,2,2771,62
8892,1,2817,62
8893,1,2852,62
8894,1,2862,62
8895,3,2863,62
8896,2,2869,62
8897,1,2964,62
8898,1,2981,62
8899,1,2987,62
8900,1,3060,62
8901,1,3063,62
8902,2,3084,62
8903,1,3087,62
8904,9,3123,62
8905,2,3126,62
8906,1,3127,62
8907,1,3198,62
8908,1,3211,62
8909,1,3217,62
8910,6,3231,62
8911,1,3247,62
8912,1,3274,62
8913,1,3339,62
8914,1,3389,62
8915,2,3402,62
8916,3,3422,62
8917,1,3437,62
8918,1,3440,62
8919,2,3467,62
8920,1,3477,62
8921,1,3482,62
8922,1,3500,62
8923,1,3517,62
8924,1,3533,62
8925,2,3551,62
8926,4,3573,62
8927,1,3606,62
8928,1,3643,62
8929,1,3667,62
8930,3,3823,62
8931,2,3837,62
8932,5,3894,62
8933,1,3906,62
8934,1,3955,62
8935,1,3965,62
8936,1,4037,62
8937,2,4048,62
8938,1,4063,62
8939,1,4073,62
8940,6,4077,62
8941,1,4115,62
8942,5,4124,62
8943,3,4135,62
8944,1,4152,62
8945,2,4216,62
8946,1,4279,62
8947,1,4287,62
8948,1,4290,62
8949,1,4327,62
8950,1,4358,62
8951,8,4390,62
8952,1,4432,62
8953,2,4475,62
8954,3,4477,62
8955,1,4479,62
8956,1,4485,62
8957,1,4488,62
8958,1,4500,62
8959,1,4518,62
8960,1,4593,62
8961,1,4636,62
8962,1,4651,62
8963,2,14,63
8964,7,266,63
8965,1,295,63
8966,1,383,63
8967,1,390,63
8968,1,433,63
8969,1,453,63
8970,1,552,63
8971,1,619,63
8972,1,622,63
8973,3,684,63
8974,1,718,63
8975,1,724,63
8976,1,726,63
8977,1,935,63
8978,1,936,63
8979,1,1010,63
8980,3,1073,63
8981,1,1096,63
8982,1,1104,63
8983,1,1194,63
8984,2,1262,63
8985,1,1305,63
8986,1,1314,63
8987,1,1323,63
8988,1,1352,63
8989,1,1396,63
8990,1,1415,63
8991,1,1428,63
8992,1,1456,63
8993,1,1459,63
8994,2,1499,63
8995,1,1507,63
8996,1,1566,63
8997,2,1654,63
8998,1,1733,63
8999,1,1745,63
9000,1,1925,63
9001,2,2001,63
9002,1,2019,63
9003,1,2090,63
9004,1,2240,63
9005,1,2297,63
9006,1,2403,63
9007,1,2449,63
9008,1,2465,63
9009,1,2528,63
9010,1,2631,63
9011,1,2680,63
9012,1,2699,63
9013,1,2741,63
9014,1,2780,63
9015,1,2847,63
9016,2,2863,63
9017,1,2894,63
9018,1,2899,63
9019,1,2984,63
9020,1,3069,63
9021,3,3123,63
9022,2,3126,63
9023,1,3195,63
9024,1,3230,63
9025,1,3309,63
9026,1,3380,63
9027,2,3467,63
9028,1,3500,63
9029,1,3517,63
9030,1,3551,63
9031,1,3599,63
9032,1,3712,63
9033,1,3718,63
9034,1,3766,63
9035,1,3789,63
9036,1,3823,63
9037,1,3837,63
9038,1,3887,63
9039,1,3894,63
9040,1,3947,63
9041,1,3959,63
9042,1,3971,63
9043,1,4077,63
9044,2,4124,63
9045,2,4130,63
9046,1,4135,63
9047,1,4181,63
9048,1,4260,63
9049,1,4358,63
